0,-3.0287
1.002e-11,-3.0283
1.6033e-11,-3.0283
1.7836e-11,-3.0283
1.964e-11,-3.0283
2.1444e-11,-3.0283
2.3247e-11,-3.0283
2.5953e-11,-3.0283
2.8658e-11,-3.0283
3.2717e-11,-3.0283
3.3934e-11,-3.0283
3.5152e-11,-3.0283
3.6978e-11,-3.0283
3.8804e-11,-3.0283
4.063e-11,-3.0283
4.2456e-11,-3.0283
4.4283e-11,-3.0283
4.7022e-11,-3.0283
4.9761e-11,-3.0283
5.2501e-11,-3.0283
5.661e-11,-3.0283
6.0719e-11,-3.0283
6.4828e-11,-3.0283
7.0991e-11,-3.0283
7.7155e-11,-3.0283
8.3318e-11,-3.0283
8.9482e-11,-3.0283
9.5645e-11,-3.0283
1.0181e-10,-3.0283
1.0797e-10,-3.0283
1.1722e-10,-3.0283
1.2646e-10,-3.0283
1.3571e-10,-3.0283
1.4958e-10,-3.0283
1.6344e-10,-3.0283
1.6968e-10,-3.0283
1.7592e-10,-3.0283
2.0713e-10,-3.0283
2.3833e-10,-3.0283
2.6953e-10,-3.0283
2.8357e-10,-3.0282
2.9762e-10,-3.0282
3.6782e-10,-3.0282
4.5969e-10,-3.0282
5.5156e-10,-3.0282
6.4343e-10,-3.0282
7.8123e-10,-3.0282
9.1903e-10,-3.0282
1.1257e-09,-3.0282
1.3324e-09,-3.0281
1.6425e-09,-3.0281
1.9526e-09,-3.0281
2.2626e-09,-3.028
2.7277e-09,-3.028
3.1928e-09,-3.028
3.8904e-09,-3.0279
4.5881e-09,-3.0278
5.5944e-09,-3.0277
6.6008e-09,-3.0276
8.0034e-09,-3.0275
9.406e-09,-3.0273
1.1357e-08,-3.0271
1.3309e-08,-3.0269
1.6002e-08,-3.0267
1.8695e-08,-3.0264
2.2381e-08,-3.026
2.6068e-08,-3.0257
3.1075e-08,-3.0252
3.6083e-08,-3.0247
4.2831e-08,-3.024
4.9579e-08,-3.0234
5.8597e-08,-3.0225
6.7615e-08,-3.0216
7.9554e-08,-3.0205
9.1493e-08,-3.0194
1.0716e-07,-3.0179
1.2283e-07,-3.0164
1.9073e-07,-3.01
2.5863e-07,-3.0037
3.2653e-07,-2.9974
4.5133e-07,-2.986
5.7612e-07,-2.9746
7.8789e-07,-2.9554
9.9966e-07,-2.9363
1.3422e-06,-2.9053
1.7605e-06,-2.8674
2.1788e-06,-2.8293
2.9043e-06,-2.7631
3.6299e-06,-2.6965
5.1499e-06,-2.5554
6.6699e-06,-2.4122
8.19e-06,-2.2665
8.646e-06,-2.2223
9.102e-06,-2.1778
9.786e-06,-2.1105
9.9913e-06,-2.0902
1.0196e-05,-2.0698
1.0289e-05,-2.0606
1.0381e-05,-2.0514
1.0843e-05,-2.0051
1.0981e-05,-1.9912
1.112e-05,-1.9772
1.1168e-05,-1.9724
1.1215e-05,-1.9676
1.1287e-05,-1.9604
1.1358e-05,-1.9531
1.1466e-05,-1.9422
1.1498e-05,-1.9389
1.153e-05,-1.9357
1.1579e-05,-1.9308
1.1593e-05,-1.9293
1.1608e-05,-1.9278
1.1612e-05,-1.9274
1.1616e-05,-1.9269
1.1623e-05,-1.9263
1.1625e-05,-1.9261
1.1627e-05,-1.9259
1.163e-05,-1.9256
1.163e-05,-1.9255
1.1631e-05,-1.9254
1.1632e-05,-1.9253
1.1632e-05,-1.9253
1.1633e-05,-1.9252
1.1633e-05,-1.9252
1.1636e-05,-1.9249
1.1651e-05,-1.9234
1.1666e-05,-1.9219
1.1681e-05,-1.9203
1.1703e-05,-1.9181
1.1725e-05,-1.9158
1.1837e-05,-1.9044
1.1927e-05,-1.8952
1.2017e-05,-1.886
1.2152e-05,-1.8721
1.2287e-05,-1.8582
1.2963e-05,-1.7882
1.3976e-05,-1.6815
1.4989e-05,-1.5724
1.6509e-05,-1.4032
1.6965e-05,-1.3509
1.742e-05,-1.2979
1.97e-05,-1.0171
2.0384e-05,-0.92589
2.1068e-05,-0.83012
2.1515e-05,-0.76433
2.1963e-05,-0.69539
2.231e-05,-0.63906
2.2658e-05,-0.57976
2.3142e-05,-0.49077
2.3625e-05,-0.39023
2.3771e-05,-0.35657
2.3916e-05,-0.32059
2.4133e-05,-0.26045
2.4351e-05,-0.18759
2.4416e-05,-0.16104
2.4481e-05,-0.1304
2.4511e-05,-0.1145
2.454e-05,-0.096517
2.4553e-05,-0.08743
2.4567e-05,-0.077457
2.4586e-05,-0.059964
2.4592e-05,-0.053783
2.4598e-05,-0.046904
2.4607e-05,-0.034472
2.461e-05,-0.029887
2.4613e-05,-0.024584
2.4614e-05,-0.02184
2.4615e-05,-0.018757
2.4617e-05,-0.013056
2.4617e-05,-0.010882
2.4618e-05,-0.0082755
2.4618e-05,-0.0068607
2.4618e-05,-0.0051752
2.4618e-05,-0.0042714
2.4619e-05,-0.003212
2.4619e-05,-0.0026803
2.4619e-05,-0.0020728
2.4619e-05,-0.00077862
2.4619e-05,-0.00024597
2.4619e-05,0.00044754
2.4619e-05,0.00088334
2.4619e-05,0.0010497
2.4619e-05,0.0012459
2.4619e-05,0.0013526
2.4619e-05,0.0014757
2.4619e-05,0.0017221
2.4619e-05,0.0018139
2.4619e-05,0.0019122
2.4619e-05,0.0019137
2.4619e-05,0.0019179
2.4619e-05,0.0019184
2.4619e-05,0.0021929
2.4619e-05,0.0021929
2.4619e-05,0.0021929
2.4619e-05,0.0021929
2.4619e-05,0.0021929
2.4619e-05,0.0021929
2.4619e-05,0.0021929
2.4619e-05,0.002193
2.4619e-05,0.0021936
2.4619e-05,0.0021963
2.4619e-05,0.0022098
2.4619e-05,0.0022733
2.4619e-05,0.0025325
2.4619e-05,0.0027464
2.4619e-05,0.0029509
2.4619e-05,0.0042108
2.4619e-05,0.0047146
2.4619e-05,0.0051813
2.4619e-05,0.0071614
2.4619e-05,0.0087922
2.4619e-05,0.010217
2.4619e-05,0.012105
2.4619e-05,0.013785
2.4619e-05,0.016041
2.4619e-05,0.018067
2.4619e-05,0.020804
2.4619e-05,0.023275
2.462e-05,0.026621
2.462e-05,0.029651
2.462e-05,0.033761
2.462e-05,0.037485
2.4621e-05,0.042538
2.4621e-05,0.047115
2.4622e-05,0.053323
2.4623e-05,0.058942
2.4624e-05,0.066551
2.4625e-05,0.073425
2.4626e-05,0.08272
2.4628e-05,0.091094
2.463e-05,0.10239
2.4632e-05,0.11253
2.4635e-05,0.12617
2.4639e-05,0.13837
2.4644e-05,0.15469
2.4649e-05,0.16923
2.4656e-05,0.18858
2.4664e-05,0.20572
2.4675e-05,0.2284
2.4686e-05,0.24834
2.4703e-05,0.27456
2.472e-05,0.29745
2.4745e-05,0.32732
2.477e-05,0.35321
2.4808e-05,0.38675
2.4846e-05,0.41563
2.5035e-05,0.52235
2.5225e-05,0.59434
2.5414e-05,0.64924
2.5856e-05,0.74142
2.6299e-05,0.80272
2.6945e-05,0.8615
2.7592e-05,0.89789
2.8686e-05,0.93264
3.0035e-05,0.95155
3.1885e-05,0.96069
3.424e-05,0.96341
3.7586e-05,0.96389
4.2602e-05,0.96387
5.1678e-05,0.96387
7.2933e-05,0.96387
0.00016289,0.96387
0.00049677,0.96387
0.0019331,0.96387
0.0063135,0.96387
0.012535,0.96387
0.023551,0.96387
0.052653,0.96387
0.1156,0.96387
0.17854,0.96387
0.24148,0.96387
0.31845,0.96386
0.39542,0.96386
0.49866,0.96386
0.6019,0.96386
0.73598,0.96386
0.87006,0.96386
1,0.96385
1.0001,0.95586
1.0002,0.9403
1.0003,0.92662
1.0005,0.90766
1.0006,0.90127
1.0007,0.89539
1.001,0.87592
1.0014,0.86205
1.0015,0.85787
1.0016,0.85421
1.0021,0.84441
1.0025,0.83823
1.0031,0.83325
1.0038,0.83061
1.0045,0.82893
1.0053,0.8282
1.0065,0.82778
1.0079,0.82765
1.01,0.82763
1.0129,0.82763
1.0183,0.82763
1.0285,0.82763
1.0515,0.82763
1.0949,0.82763
1.18,0.82762
1.3409,0.82762
1.5506,0.82762
1.7604,0.82762
2,0.82761
2,0.83054
2,0.83806
2,0.85337
2.0001,0.87234
2.0001,0.90647
2.0002,0.96351
2.0003,1.0556
2.0005,1.1863
2.0008,1.3402
2.0011,1.4535
2.0015,1.5544
2.0018,1.6231
2.0023,1.6801
2.0028,1.7151
2.0034,1.7421
2.004,1.7561
2.0049,1.7656
2.0058,1.7693
2.0071,1.7713
2.0088,1.7716
2.0113,1.7718
2.015,1.7717
2.0186,1.7718
2.0223,1.7717
2.0259,1.7718
2.0296,1.7717
2.0332,1.7718
2.0369,1.7717
2.0405,1.7718
2.0442,1.7717
2.0479,1.7718
2.0515,1.7717
2.0552,1.7718
2.0588,1.7717
2.0625,1.7718
2.0661,1.7717
2.0698,1.7718
2.0734,1.7717
2.0771,1.7718
2.0807,1.7717
2.0844,1.7718
2.0881,1.7717
2.0917,1.7718
2.0954,1.7717
2.099,1.7718
2.1027,1.7717
2.1063,1.7718
2.11,1.7717
2.1136,1.7718
2.1173,1.7717
2.1209,1.7718
2.1246,1.7717
2.1283,1.7718
2.1319,1.7717
2.1356,1.7718
2.1392,1.7717
2.1429,1.7718
2.1465,1.7717
2.1502,1.7718
2.1538,1.7717
2.1575,1.7718
2.1611,1.7717
2.1648,1.7718
2.1685,1.7717
2.1721,1.7718
2.1758,1.7717
2.1794,1.7718
2.1831,1.7717
2.1867,1.7718
2.1904,1.7717
2.194,1.7718
2.1977,1.7717
2.2013,1.7718
2.205,1.7717
2.2087,1.7718
2.2123,1.7717
2.216,1.7718
2.2196,1.7717
2.2233,1.7718
2.2269,1.7717
2.2306,1.7718
2.2342,1.7717
2.2379,1.7718
2.2415,1.7717
2.2452,1.7718
2.2488,1.7717
2.2525,1.7718
2.2562,1.7717
2.2598,1.7718
2.2635,1.7717
2.2671,1.7718
2.2708,1.7717
2.2744,1.7718
2.2781,1.7717
2.2817,1.7718
2.2854,1.7717
2.289,1.7718
2.2927,1.7717
2.2964,1.7718
2.3,1.7717
2.3037,1.7718
2.3073,1.7717
2.311,1.7718
2.3146,1.7717
2.3183,1.7718
2.3219,1.7717
2.3256,1.7718
2.3292,1.7717
2.3329,1.7718
2.3366,1.7717
2.3402,1.7718
2.3439,1.7717
2.3475,1.7718
2.3512,1.7717
2.3548,1.7718
2.3585,1.7717
2.3621,1.7718
2.3658,1.7717
2.3694,1.7718
2.3731,1.7717
2.3768,1.7718
2.3804,1.7717
2.3841,1.7718
2.3877,1.7717
2.3914,1.7718
2.395,1.7717
2.3987,1.7718
2.4023,1.7717
2.406,1.7718
2.4096,1.7717
2.4133,1.7718
2.417,1.7717
2.4206,1.7718
2.4243,1.7717
2.4279,1.7718
2.4316,1.7717
2.4352,1.7718
2.4389,1.7717
2.4425,1.7718
2.4462,1.7717
2.4498,1.7718
2.4535,1.7717
2.4572,1.7718
2.4608,1.7717
2.4645,1.7718
2.4681,1.7717
2.4718,1.7718
2.4754,1.7717
2.4791,1.7718
2.4827,1.7717
2.4864,1.7718
2.49,1.7717
2.4937,1.7718
2.4974,1.7717
2.501,1.7718
2.5047,1.7717
2.5083,1.7718
2.512,1.7717
2.5156,1.7718
2.5193,1.7717
2.5229,1.7718
2.5266,1.7717
2.5302,1.7718
2.5339,1.7717
2.5376,1.7718
2.5412,1.7717
2.5449,1.7718
2.5485,1.7717
2.5522,1.7718
2.5558,1.7717
2.5595,1.7718
2.5631,1.7717
2.5668,1.7718
2.5704,1.7717
2.5741,1.7718
2.5778,1.7717
2.5814,1.7718
2.5851,1.7717
2.5887,1.7718
2.5924,1.7717
2.596,1.7718
2.5997,1.7717
2.6033,1.7718
2.607,1.7717
2.6106,1.7718
2.6143,1.7717
2.618,1.7718
2.6216,1.7717
2.6253,1.7717
2.6289,1.7717
2.6326,1.7717
2.6362,1.7717
2.6399,1.7717
2.6435,1.7717
2.6472,1.7717
2.6508,1.7717
2.6545,1.7717
2.6582,1.7717
2.6618,1.7717
2.6655,1.7717
2.6691,1.7717
2.6728,1.7717
2.6764,1.7717
2.6801,1.7717
2.6837,1.7717
2.6874,1.7717
2.691,1.7717
2.6947,1.7717
2.6984,1.7717
2.702,1.7717
2.7057,1.7717
2.7093,1.7717
2.713,1.7717
2.7166,1.7717
2.7203,1.7717
2.7239,1.7717
2.7276,1.7717
2.7312,1.7717
2.7349,1.7717
2.7386,1.7717
2.7422,1.7717
2.7459,1.7717
2.7495,1.7717
2.7532,1.7717
2.7568,1.7717
2.7605,1.7717
2.7641,1.7717
2.7678,1.7717
2.7714,1.7717
2.7751,1.7717
2.7788,1.7717
2.7824,1.7717
2.7861,1.7717
2.7897,1.7717
2.7934,1.7717
2.797,1.7717
2.8007,1.7717
2.8043,1.7717
2.808,1.7717
2.8116,1.7717
2.8153,1.7717
2.819,1.7717
2.8226,1.7717
2.8263,1.7717
2.8299,1.7717
2.8336,1.7717
2.8372,1.7717
2.8409,1.7717
2.8445,1.7717
2.8482,1.7717
2.8518,1.7717
2.8555,1.7717
2.8592,1.7717
2.8628,1.7717
2.8665,1.7717
2.8701,1.7717
2.8738,1.7717
2.8774,1.7717
2.8811,1.7717
2.8847,1.7717
2.8884,1.7717
2.892,1.7717
2.8957,1.7717
2.8994,1.7717
2.903,1.7717
2.9067,1.7717
2.9103,1.7717
2.914,1.7717
2.9176,1.7717
2.9213,1.7717
2.9249,1.7717
2.9286,1.7717
2.9322,1.7717
2.9359,1.7717
2.9396,1.7717
2.9432,1.7717
2.9469,1.7717
2.9505,1.7717
2.9542,1.7717
2.9578,1.7717
2.9615,1.7717
2.9651,1.7717
2.9688,1.7717
2.9724,1.7717
2.9761,1.7717
2.9798,1.7717
2.9834,1.7717
2.9871,1.7717
2.9907,1.7717
2.9944,1.7717
2.998,1.7717
3,1.7717
3.0002,1.7711
3.0007,1.7702
3.0014,1.7693
3.0034,1.7686
3.0047,1.7686
3.0068,1.7686
3.0095,1.7686
3.0219,1.7686
3.0507,1.7686
3.1927,1.7686
3.3347,1.7685
3.4477,1.7685
3.5607,1.7685
3.7505,1.7685
4,1.7685
4,1.7887
4.0001,1.83
4.0003,1.8923
4.0005,1.9559
4.0006,1.9921
